order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name,users.user_id,users.name,users.city,users.membership,restaurants (3).restaurant_id,restaurants (3). restaurant_name,restaurants (3). cuisine,restaurants (3). rating,RatingRange
4990,477,135,12-Mar-23,1159.87,Amma Eatery Non-Veg,477,User_477,Pune,Gold,135, Restaurant_135, Indian,3.7,3.6-4.0
5188,277,44,14-Sep-23,784.2,Classic Dhaba Pure Veg,277,User_277,Pune,Gold,44, Restaurant_44, Indian,3.9,3.6-4.0
5194,1974,191,16-Jan-23,1027.73,Grand Mess North Indian,1974,User_1974,Pune,Gold,191, Restaurant_191, Indian,4,3.6-4.0
5280,2988,427,26-Oct-23,1077.54,Spice Kitchen Pure Veg,2988,User_2988,Pune,Gold,427, Restaurant_427, Indian,3.6,3.6-4.0
5478,279,252,10-Nov-23,340.34,New Eatery South Indian,279,User_279,Pune,Gold,252, Restaurant_252, Indian,3.7,3.6-4.0
5727,841,117,19-Oct-23,544.85,Darbar Eatery North Indian,841,User_841,Pune,Gold,117, Restaurant_117, Indian,3.9,3.6-4.0
5806,841,318,13-Oct-23,1383.07,Hotel Tiffins Pure Veg,841,User_841,Pune,Gold,318, Restaurant_318, Indian,3.7,3.6-4.0
5810,1304,318,17-May-23,700.31,Hotel Tiffins Pure Veg,1304,User_1304,Pune,Gold,318, Restaurant_318, Indian,3.7,3.6-4.0
5842,1419,240,16-Nov-23,1326.46,New Mess Andhra,1419,User_1419,Pune,Gold,240, Restaurant_240, Indian,3.8,3.6-4.0
6022,1620,479,26-Jul-23,1396.44,Grand Mess Andhra,1620,User_1620,Pune,Gold,479, Restaurant_479, Indian,3.8,3.6-4.0
6077,1929,334,20-Sep-23,1098.33,Darbar Tiffins Family Restaurant,1929,User_1929,Pune,Gold,334, Restaurant_334, Indian,4,3.6-4.0
6090,155,240,07-Dec-23,1269.61,New Mess Andhra,155,User_155,Pune,Gold,240, Restaurant_240, Indian,3.8,3.6-4.0
6172,2099,334,21-Feb-23,934.85,Darbar Tiffins Family Restaurant,2099,User_2099,Pune,Gold,334, Restaurant_334, Indian,4,3.6-4.0
6362,1750,14,10-Sep-23,506.43,Taste of Tiffins North Indian,1750,User_1750,Pune,Gold,14, Restaurant_14, Indian,3.8,3.6-4.0
6477,843,334,31-Dec-23,310.64,Darbar Tiffins Family Restaurant,843,User_843,Pune,Gold,334, Restaurant_334, Indian,4,3.6-4.0
6525,2452,354,06-Jun-23,1377.12,Darbar Kitchen Chinese,2452,User_2452,Pune,Gold,354, Restaurant_354, Indian,3.8,3.6-4.0
6536,2571,427,03-Jun-23,937.02,Spice Kitchen Pure Veg,2571,User_2571,Pune,Gold,427, Restaurant_427, Indian,3.6,3.6-4.0
6600,2178,313,12-Feb-23,323.8,Spice Curry House South Indian,2178,User_2178,Pune,Gold,313, Restaurant_313, Indian,3.9,3.6-4.0
6615,1679,252,25-Jul-23,193.42,New Eatery South Indian,1679,User_1679,Pune,Gold,252, Restaurant_252, Indian,3.7,3.6-4.0
6699,2836,260,24-May-23,1079.7,Udupi Restaurant Family Restaurant,2836,User_2836,Pune,Gold,260, Restaurant_260, Indian,4,3.6-4.0
6709,1963,260,14-Dec-23,665.6,Udupi Restaurant Family Restaurant,1963,User_1963,Pune,Gold,260, Restaurant_260, Indian,4,3.6-4.0
6773,5,168,19-May-23,1449.16,Ruchi Foods Family Restaurant,5,User_5,Pune,Gold,168, Restaurant_168, Indian,3.7,3.6-4.0
6846,589,136,06-Sep-23,685.37,Hotel Cafe South Indian,589,User_589,Pune,Gold,136, Restaurant_136, Indian,3.6,3.6-4.0
6889,1620,388,31-Oct-23,469.24,Spice Cafe South Indian,1620,User_1620,Pune,Gold,388, Restaurant_388, Indian,3.9,3.6-4.0
6992,2331,44,07-Apr-23,1007.19,Classic Dhaba Pure Veg,2331,User_2331,Pune,Gold,44, Restaurant_44, Indian,3.9,3.6-4.0
7095,1719,181,28-Dec-23,1297.09,Classic Foods Pure Veg,1719,User_1719,Pune,Gold,181, Restaurant_181, Indian,4,3.6-4.0
7392,239,114,18-Jun-23,827.53,Ruchi Mess Andhra,239,User_239,Pune,Gold,114, Restaurant_114, Indian,3.9,3.6-4.0
7487,155,71,26-Feb-23,688.22,New Dhaba Non-Veg,155,User_155,Pune,Gold,71, Restaurant_71, Indian,3.7,3.6-4.0
7563,2991,71,29-Jan-23,1329.61,New Dhaba Non-Veg,2991,User_2991,Pune,Gold,71, Restaurant_71, Indian,3.7,3.6-4.0
7620,2101,209,23-May-23,1487.52,Royal Tiffins Family Restaurant,2101,User_2101,Pune,Gold,209, Restaurant_209, Indian,3.6,3.6-4.0
7795,2,71,03-Jan-23,957.85,New Dhaba Non-Veg,2,User_2,Pune,Gold,71, Restaurant_71, Indian,3.7,3.6-4.0
7871,2215,168,26-Aug-23,439.62,Ruchi Foods Family Restaurant,2215,User_2215,Pune,Gold,168, Restaurant_168, Indian,3.7,3.6-4.0
8495,2960,252,16-Aug-23,786.93,New Eatery South Indian,2960,User_2960,Pune,Gold,252, Restaurant_252, Indian,3.7,3.6-4.0
8554,384,313,12-Jun-23,694.76,Spice Curry House South Indian,384,User_384,Pune,Gold,313, Restaurant_313, Indian,3.9,3.6-4.0
8745,646,252,08-Apr-23,461.18,New Eatery South Indian,646,User_646,Pune,Gold,252, Restaurant_252, Indian,3.7,3.6-4.0
8778,2704,213,26-Dec-23,864.94,Amma Dhaba Punjabi,2704,User_2704,Pune,Gold,213, Restaurant_213, Indian,3.7,3.6-4.0
8818,2908,403,01-Jan-23,1352.77,Sai Delights Pure Veg,2908,User_2908,Pune,Gold,403, Restaurant_403, Indian,3.6,3.6-4.0
8916,1719,354,09-Jul-23,930.4,Darbar Kitchen Chinese,1719,User_1719,Pune,Gold,354, Restaurant_354, Indian,3.8,3.6-4.0
9086,1128,252,30-Jun-23,967.04,New Eatery South Indian,1128,User_1128,Pune,Gold,252, Restaurant_252, Indian,3.7,3.6-4.0
9167,2928,313,20-Jan-23,1486.14,Spice Curry House South Indian,2928,User_2928,Pune,Gold,313, Restaurant_313, Indian,3.9,3.6-4.0
9222,2001,114,24-May-23,498.89,Ruchi Mess Andhra,2001,User_2001,Pune,Gold,114, Restaurant_114, Indian,3.9,3.6-4.0
9464,1262,354,08-Nov-23,662.05,Darbar Kitchen Chinese,1262,User_1262,Pune,Gold,354, Restaurant_354, Indian,3.8,3.6-4.0
9490,2137,479,04-Oct-23,193.28,Grand Mess Andhra,2137,User_2137,Pune,Gold,479, Restaurant_479, Indian,3.8,3.6-4.0
9522,2807,122,21-Jun-23,1408.36,Amma Eatery Non-Veg,2807,User_2807,Pune,Gold,122, Restaurant_122, Indian,3.9,3.6-4.0
9777,1251,181,25-Feb-23,498.51,Classic Foods Pure Veg,1251,User_1251,Pune,Gold,181, Restaurant_181, Indian,4,3.6-4.0
9816,1682,122,24-Jan-23,754.11,Amma Eatery Non-Veg,1682,User_1682,Pune,Gold,122, Restaurant_122, Indian,3.9,3.6-4.0
9907,2150,268,21-Jul-23,1349.68,Annapurna Biryani Multicuisine,2150,User_2150,Pune,Gold,268, Restaurant_268, Indian,3.8,3.6-4.0
9929,633,252,13-Nov-23,318.09,New Eatery South Indian,633,User_633,Pune,Gold,252, Restaurant_252, Indian,3.7,3.6-4.0
212,2339,20,10-Nov-23,390.16,Hotel Cafe Punjabi,2339,User_2339,Pune,Regular,20, Restaurant_20, Indian,3.7,3.6-4.0
2032,69,479,22-Sep-23,486.12,Grand Mess Andhra,69,User_69,Pune,Regular,479, Restaurant_479, Indian,3.8,3.6-4.0
181,1090,136,20-Apr-23,1437.19,Hotel Cafe South Indian,1090,User_1090,Pune,Regular,136, Restaurant_136, Indian,3.6,3.6-4.0
828,1090,373,26-Dec-23,677.1,Sai Delights Chinese,1090,User_1090,Pune,Regular,373, Restaurant_373, Indian,3.6,3.6-4.0
933,318,44,16-Dec-23,312.25,Classic Dhaba Pure Veg,318,User_318,Pune,Regular,44, Restaurant_44, Indian,3.9,3.6-4.0
1424,318,135,07-Dec-23,1165.42,Amma Eatery Non-Veg,318,User_318,Pune,Regular,135, Restaurant_135, Indian,3.7,3.6-4.0
1235,2122,318,16-Jul-23,1000.99,Hotel Tiffins Pure Veg,2122,User_2122,Pune,Regular,318, Restaurant_318, Indian,3.7,3.6-4.0
2554,473,388,06-Jul-23,439.1,Spice Cafe South Indian,473,User_473,Pune,Regular,388, Restaurant_388, Indian,3.9,3.6-4.0
1577,545,191,30-Sep-23,818.21,Grand Mess North Indian,545,User_545,Pune,Regular,191, Restaurant_191, Indian,4,3.6-4.0
634,2251,181,02-Apr-23,473.16,Classic Foods Pure Veg,2251,User_2251,Pune,Regular,181, Restaurant_181, Indian,4,3.6-4.0
915,1256,273,28-Oct-23,688.35,Swagath Delights Andhra,1256,User_1256,Pune,Regular,273, Restaurant_273, Indian,3.9,3.6-4.0
1312,948,209,17-Dec-23,309.66,Royal Tiffins Family Restaurant,948,User_948,Pune,Regular,209, Restaurant_209, Indian,3.6,3.6-4.0
1736,1877,177,02-Apr-23,918.28,Udupi Restaurant South Indian,1877,User_1877,Pune,Regular,177, Restaurant_177, Indian,3.9,3.6-4.0
2778,1627,479,20-Aug-23,902.72,Grand Mess Andhra,1627,User_1627,Pune,Regular,479, Restaurant_479, Indian,3.8,3.6-4.0
2891,1627,19,04-Jul-23,1473.11,Classic Biryani Chinese,1627,User_1627,Pune,Regular,19, Restaurant_19, Indian,3.6,3.6-4.0
1941,1889,19,30-Sep-23,1412.07,Classic Biryani Chinese,1889,User_1889,Pune,Regular,19, Restaurant_19, Indian,3.6,3.6-4.0
2188,2741,252,03-May-23,604.77,New Eatery South Indian,2741,User_2741,Pune,Regular,252, Restaurant_252, Indian,3.7,3.6-4.0
2221,2787,354,03-May-23,1281.3,Darbar Kitchen Chinese,2787,User_2787,Pune,Regular,354, Restaurant_354, Indian,3.8,3.6-4.0
2636,2533,403,29-Jan-23,1488.14,Sai Delights Pure Veg,2533,User_2533,Pune,Regular,403, Restaurant_403, Indian,3.6,3.6-4.0
2822,2652,117,28-Dec-23,706.36,Darbar Eatery North Indian,2652,User_2652,Pune,Regular,117, Restaurant_117, Indian,3.9,3.6-4.0
3277,1565,213,22-Jan-23,1412.52,Amma Dhaba Punjabi,1565,User_1565,Pune,Regular,213, Restaurant_213, Indian,3.7,3.6-4.0
3472,628,268,30-Apr-23,1060.82,Annapurna Biryani Multicuisine,628,User_628,Pune,Regular,268, Restaurant_268, Indian,3.8,3.6-4.0
3775,121,98,25-Jan-23,1043.73,Ruchi Dhaba Non-Veg,121,User_121,Pune,Regular,98, Restaurant_98, Indian,4,3.6-4.0
3931,2329,19,06-Apr-23,1472.51,Classic Biryani Chinese,2329,User_2329,Pune,Regular,19, Restaurant_19, Indian,3.6,3.6-4.0
3944,1611,404,22-Oct-23,1184.44,Classic Dhaba South Indian,1611,User_1611,Pune,Regular,404, Restaurant_404, Indian,3.8,3.6-4.0
4316,63,44,21-Jan-23,425.15,Classic Dhaba Pure Veg,63,User_63,Pune,Regular,44, Restaurant_44, Indian,3.9,3.6-4.0
4729,1113,313,14-Nov-23,1125.12,Spice Curry House South Indian,1113,User_1113,Pune,Regular,313, Restaurant_313, Indian,3.9,3.6-4.0
4775,1405,268,27-Mar-23,415.35,Annapurna Biryani Multicuisine,1405,User_1405,Pune,Regular,268, Restaurant_268, Indian,3.8,3.6-4.0
4791,396,136,18-Jul-23,255.43,Hotel Cafe South Indian,396,User_396,Pune,Regular,136, Restaurant_136, Indian,3.6,3.6-4.0
4844,303,240,03-Apr-23,1144.32,New Mess Andhra,303,User_303,Pune,Regular,240, Restaurant_240, Indian,3.8,3.6-4.0
5514,1659,403,28-Oct-23,426.37,Sai Delights Pure Veg,1659,User_1659,Pune,Regular,403, Restaurant_403, Indian,3.6,3.6-4.0
5746,798,71,24-Sep-23,976.11,New Dhaba Non-Veg,798,User_798,Pune,Regular,71, Restaurant_71, Indian,3.7,3.6-4.0
5830,880,403,15-Jan-23,186.99,Sai Delights Pure Veg,880,User_880,Pune,Regular,403, Restaurant_403, Indian,3.6,3.6-4.0
5892,2133,177,29-May-23,206.01,Udupi Restaurant South Indian,2133,User_2133,Pune,Regular,177, Restaurant_177, Indian,3.9,3.6-4.0
5993,1002,177,12-Nov-23,275.7,Udupi Restaurant South Indian,1002,User_1002,Pune,Regular,177, Restaurant_177, Indian,3.9,3.6-4.0
6028,971,135,13-Apr-23,985.22,Amma Eatery Non-Veg,971,User_971,Pune,Regular,135, Restaurant_135, Indian,3.7,3.6-4.0
6103,2329,98,23-Nov-23,710.99,Ruchi Dhaba Non-Veg,2329,User_2329,Pune,Regular,98, Restaurant_98, Indian,4,3.6-4.0
6155,466,191,20-Oct-23,156.17,Grand Mess North Indian,466,User_466,Pune,Regular,191, Restaurant_191, Indian,4,3.6-4.0
6295,1749,479,02-Aug-23,1137.15,Grand Mess Andhra,1749,User_1749,Pune,Regular,479, Restaurant_479, Indian,3.8,3.6-4.0
6387,1869,403,01-Nov-23,337.55,Sai Delights Pure Veg,1869,User_1869,Pune,Regular,403, Restaurant_403, Indian,3.6,3.6-4.0
6729,1345,354,02-Nov-23,117.04,Darbar Kitchen Chinese,1345,User_1345,Pune,Regular,354, Restaurant_354, Indian,3.8,3.6-4.0
6784,708,260,24-Aug-23,515.14,Udupi Restaurant Family Restaurant,708,User_708,Pune,Regular,260, Restaurant_260, Indian,4,3.6-4.0
6979,1924,213,01-Oct-23,663.1,Amma Dhaba Punjabi,1924,User_1924,Pune,Regular,213, Restaurant_213, Indian,3.7,3.6-4.0
7067,983,479,22-Jul-23,1295.67,Grand Mess Andhra,983,User_983,Pune,Regular,479, Restaurant_479, Indian,3.8,3.6-4.0
7113,1946,209,10-Dec-23,1208.94,Royal Tiffins Family Restaurant,1946,User_1946,Pune,Regular,209, Restaurant_209, Indian,3.6,3.6-4.0
7132,2133,135,30-Jul-23,1327.43,Amma Eatery Non-Veg,2133,User_2133,Pune,Regular,135, Restaurant_135, Indian,3.7,3.6-4.0
7169,1346,403,12-Oct-23,905.08,Sai Delights Pure Veg,1346,User_1346,Pune,Regular,403, Restaurant_403, Indian,3.6,3.6-4.0
7201,463,209,20-Dec-23,610.43,Royal Tiffins Family Restaurant,463,User_463,Pune,Regular,209, Restaurant_209, Indian,3.6,3.6-4.0
7204,754,19,14-Jul-23,942.27,Classic Biryani Chinese,754,User_754,Pune,Regular,19, Restaurant_19, Indian,3.6,3.6-4.0
7275,2176,373,21-Oct-23,1467.98,Sai Delights Chinese,2176,User_2176,Pune,Regular,373, Restaurant_373, Indian,3.6,3.6-4.0
7310,2947,479,22-Oct-23,457.91,Grand Mess Andhra,2947,User_2947,Pune,Regular,479, Restaurant_479, Indian,3.8,3.6-4.0
7406,412,95,24-Mar-23,125.52,Classic Biryani North Indian,412,User_412,Pune,Regular,95, Restaurant_95, Indian,3.7,3.6-4.0
7606,432,44,26-Aug-23,890.37,Classic Dhaba Pure Veg,432,User_432,Pune,Regular,44, Restaurant_44, Indian,3.9,3.6-4.0
7611,1093,213,27-Mar-23,874.01,Amma Dhaba Punjabi,1093,User_1093,Pune,Regular,213, Restaurant_213, Indian,3.7,3.6-4.0
7622,502,177,25-Jul-23,613.98,Udupi Restaurant South Indian,502,User_502,Pune,Regular,177, Restaurant_177, Indian,3.9,3.6-4.0
7804,2963,71,05-Oct-23,917.42,New Dhaba Non-Veg,2963,User_2963,Pune,Regular,71, Restaurant_71, Indian,3.7,3.6-4.0
7897,65,181,01-Jul-23,241.76,Classic Foods Pure Veg,65,User_65,Pune,Regular,181, Restaurant_181, Indian,4,3.6-4.0
7926,978,98,29-Dec-23,1497.8,Ruchi Dhaba Non-Veg,978,User_978,Pune,Regular,98, Restaurant_98, Indian,4,3.6-4.0
8025,2911,373,03-Sep-23,1378.97,Sai Delights Chinese,2911,User_2911,Pune,Regular,373, Restaurant_373, Indian,3.6,3.6-4.0
8110,831,122,20-Jun-23,1053.98,Amma Eatery Non-Veg,831,User_831,Pune,Regular,122, Restaurant_122, Indian,3.9,3.6-4.0
8153,628,273,02-Nov-23,868.85,Swagath Delights Andhra,628,User_628,Pune,Regular,273, Restaurant_273, Indian,3.9,3.6-4.0
8249,96,177,07-Jan-23,841.44,Udupi Restaurant South Indian,96,User_96,Pune,Regular,177, Restaurant_177, Indian,3.9,3.6-4.0
8290,2672,95,19-Jul-23,1342.51,Classic Biryani North Indian,2672,User_2672,Pune,Regular,95, Restaurant_95, Indian,3.7,3.6-4.0
8299,627,252,30-Mar-23,202.63,New Eatery South Indian,627,User_627,Pune,Regular,252, Restaurant_252, Indian,3.7,3.6-4.0
8668,396,98,13-Nov-23,880.41,Ruchi Dhaba Non-Veg,396,User_396,Pune,Regular,98, Restaurant_98, Indian,4,3.6-4.0
8688,1708,181,16-Sep-23,230.91,Classic Foods Pure Veg,1708,User_1708,Pune,Regular,181, Restaurant_181, Indian,4,3.6-4.0
8753,1945,19,26-Jan-23,710.24,Classic Biryani Chinese,1945,User_1945,Pune,Regular,19, Restaurant_19, Indian,3.6,3.6-4.0
8874,2716,122,07-Aug-23,1106.88,Amma Eatery Non-Veg,2716,User_2716,Pune,Regular,122, Restaurant_122, Indian,3.9,3.6-4.0
8903,1193,168,23-Nov-23,1323.36,Ruchi Foods Family Restaurant,1193,User_1193,Pune,Regular,168, Restaurant_168, Indian,3.7,3.6-4.0
8909,2593,240,03-Dec-23,511.6,New Mess Andhra,2593,User_2593,Pune,Regular,240, Restaurant_240, Indian,3.8,3.6-4.0
8915,931,313,25-Mar-23,879.96,Spice Curry House South Indian,931,User_931,Pune,Regular,313, Restaurant_313, Indian,3.9,3.6-4.0
9088,386,354,23-Jan-23,829.05,Darbar Kitchen Chinese,386,User_386,Pune,Regular,354, Restaurant_354, Indian,3.8,3.6-4.0
9111,2052,132,25-Dec-23,689.26,Spice Tiffins Chinese,2052,User_2052,Pune,Regular,132, Restaurant_132, Indian,3.7,3.6-4.0
9208,1735,273,06-Apr-23,1248.71,Swagath Delights Andhra,1735,User_1735,Pune,Regular,273, Restaurant_273, Indian,3.9,3.6-4.0
9216,2795,479,31-Oct-23,1137.05,Grand Mess Andhra,2795,User_2795,Pune,Regular,479, Restaurant_479, Indian,3.8,3.6-4.0
9307,2294,268,03-Apr-23,668.95,Annapurna Biryani Multicuisine,2294,User_2294,Pune,Regular,268, Restaurant_268, Indian,3.8,3.6-4.0
9334,2976,20,13-Jun-23,1060.38,Hotel Cafe Punjabi,2976,User_2976,Pune,Regular,20, Restaurant_20, Indian,3.7,3.6-4.0
9780,2251,19,17-Jun-23,833.35,Classic Biryani Chinese,2251,User_2251,Pune,Regular,19, Restaurant_19, Indian,3.6,3.6-4.0
9800,2217,71,01-Mar-23,834.71,New Dhaba Non-Veg,2217,User_2217,Pune,Regular,71, Restaurant_71, Indian,3.7,3.6-4.0
9948,1093,373,26-Nov-23,707.61,Sai Delights Chinese,1093,User_1093,Pune,Regular,373, Restaurant_373, Indian,3.6,3.6-4.0
9977,2594,95,04-Dec-23,1062.23,Classic Biryani North Indian,2594,User_2594,Pune,Regular,95, Restaurant_95, Indian,3.7,3.6-4.0
1586,2294,296,23-Feb-23,1217.92,Grand Restaurant Multicuisine,2294,User_2294,Pune,Regular,296, Restaurant_296, Italian,3.8,3.6-4.0
55,2610,172,08-Jun-23,838.38,Darbar Eatery Family Restaurant,2610,User_2610,Pune,Regular,172, Restaurant_172, Italian,3.9,3.6-4.0
2814,420,490,19-Apr-23,769.04,Swagath Curry House Punjabi,420,User_420,Pune,Regular,490, Restaurant_490, Italian,3.7,3.6-4.0
913,1869,229,10-May-23,1116.82,Ruchi Mess Family Restaurant,1869,User_1869,Pune,Regular,229, Restaurant_229, Italian,3.8,3.6-4.0
2594,1998,99,12-Nov-23,1239.65,Sri Restaurant Family Restaurant,1998,User_1998,Pune,Regular,99, Restaurant_99, Italian,4,3.6-4.0
1855,2939,176,15-Mar-23,1090.14,Classic Delights North Indian,2939,User_2939,Pune,Regular,176, Restaurant_176, Italian,4,3.6-4.0
2688,2596,490,13-Dec-23,530.91,Swagath Curry House Punjabi,2596,User_2596,Pune,Regular,490, Restaurant_490, Italian,3.7,3.6-4.0
2759,2794,296,02-Mar-23,1001.51,Grand Restaurant Multicuisine,2794,User_2794,Pune,Regular,296, Restaurant_296, Italian,3.8,3.6-4.0
3135,2041,492,19-Jul-23,747.49,Swagath Kitchen North Indian,2041,User_2041,Pune,Regular,492, Restaurant_492, Italian,4,3.6-4.0
3507,1425,365,07-Jun-23,1359.88,Udupi Kitchen Multicuisine,1425,User_1425,Pune,Regular,365, Restaurant_365, Italian,3.6,3.6-4.0
3797,789,99,05-May-23,348.86,Sri Restaurant Family Restaurant,789,User_789,Pune,Regular,99, Restaurant_99, Italian,4,3.6-4.0
3830,975,229,12-Jul-23,1374.57,Ruchi Mess Family Restaurant,975,User_975,Pune,Regular,229, Restaurant_229, Italian,3.8,3.6-4.0
4094,1087,172,18-Apr-23,447.69,Darbar Eatery Family Restaurant,1087,User_1087,Pune,Regular,172, Restaurant_172, Italian,3.9,3.6-4.0
4305,819,330,29-Jul-23,133.48,Udupi Eatery Multicuisine,819,User_819,Pune,Regular,330, Restaurant_330, Italian,3.9,3.6-4.0
4498,627,420,07-Dec-23,525.37,Ruchi Tiffins Chinese,627,User_627,Pune,Regular,420, Restaurant_420, Italian,4,3.6-4.0
4524,2787,335,10-Nov-23,1315.33,New Biryani Family Restaurant,2787,User_2787,Pune,Regular,335, Restaurant_335, Italian,3.9,3.6-4.0
4915,761,80,02-Feb-23,1080.07,Spice Mess Chinese,761,User_761,Pune,Regular,80, Restaurant_80, Italian,3.9,3.6-4.0
4917,2176,470,02-Jan-23,1057.89,Darbar Foods Multicuisine,2176,User_2176,Pune,Regular,470, Restaurant_470, Italian,3.6,3.6-4.0
5065,303,49,28-Nov-23,1243.82,Amma Curry House Punjabi,303,User_303,Pune,Regular,49, Restaurant_49, Italian,4,3.6-4.0
5198,74,229,05-Jan-23,1161.62,Ruchi Mess Family Restaurant,74,User_74,Pune,Regular,229, Restaurant_229, Italian,3.8,3.6-4.0
5270,272,365,06-Jul-23,269.47,Udupi Kitchen Multicuisine,272,User_272,Pune,Regular,365, Restaurant_365, Italian,3.6,3.6-4.0
5301,1882,176,26-Jul-23,1481.84,Classic Delights North Indian,1882,User_1882,Pune,Regular,176, Restaurant_176, Italian,4,3.6-4.0
5553,2749,420,10-Mar-23,1175.85,Ruchi Tiffins Chinese,2749,User_2749,Pune,Regular,420, Restaurant_420, Italian,4,3.6-4.0
5674,1143,296,13-Feb-23,1498.11,Grand Restaurant Multicuisine,1143,User_1143,Pune,Regular,296, Restaurant_296, Italian,3.8,3.6-4.0
6044,386,281,21-Aug-23,1093.82,Swagath Cafe Non-Veg,386,User_386,Pune,Regular,281, Restaurant_281, Italian,3.8,3.6-4.0
6566,2380,156,07-Sep-23,496.62,Sri Tiffins North Indian,2380,User_2380,Pune,Regular,156, Restaurant_156, Italian,3.8,3.6-4.0
6626,466,266,16-Feb-23,961.98,Annapurna Delights Multicuisine,466,User_466,Pune,Regular,266, Restaurant_266, Italian,3.9,3.6-4.0
7022,664,335,25-Jul-23,705.06,New Biryani Family Restaurant,664,User_664,Pune,Regular,335, Restaurant_335, Italian,3.9,3.6-4.0
7038,2389,470,05-Nov-23,581.8,Darbar Foods Multicuisine,2389,User_2389,Pune,Regular,470, Restaurant_470, Italian,3.6,3.6-4.0
7162,1869,80,14-Jan-23,299.41,Spice Mess Chinese,1869,User_1869,Pune,Regular,80, Restaurant_80, Italian,3.9,3.6-4.0
7455,2541,330,08-Dec-23,1474.19,Udupi Eatery Multicuisine,2541,User_2541,Pune,Regular,330, Restaurant_330, Italian,3.9,3.6-4.0
7639,1859,357,03-Nov-23,1187.96,Grand Mess Punjabi,1859,User_1859,Pune,Regular,357, Restaurant_357, Italian,3.8,3.6-4.0
7677,119,49,03-Jan-23,1197.04,Amma Curry House Punjabi,119,User_119,Pune,Regular,49, Restaurant_49, Italian,4,3.6-4.0
7850,502,365,16-Feb-23,580.59,Udupi Kitchen Multicuisine,502,User_502,Pune,Regular,365, Restaurant_365, Italian,3.6,3.6-4.0
7962,386,330,08-Dec-23,232.25,Udupi Eatery Multicuisine,386,User_386,Pune,Regular,330, Restaurant_330, Italian,3.9,3.6-4.0
8362,789,492,31-Jan-23,1254.78,Swagath Kitchen North Indian,789,User_789,Pune,Regular,492, Restaurant_492, Italian,4,3.6-4.0
8450,2400,442,22-Sep-23,593.41,Sai Eatery Andhra,2400,User_2400,Pune,Regular,442, Restaurant_442, Italian,3.7,3.6-4.0
8657,64,410,10-Nov-23,1336.9,Darbar Mess Pure Veg,64,User_64,Pune,Regular,410, Restaurant_410, Italian,3.6,3.6-4.0
9226,221,49,30-Mar-23,583.13,Amma Curry House Punjabi,221,User_221,Pune,Regular,49, Restaurant_49, Italian,4,3.6-4.0
9384,2828,490,11-May-23,508.59,Swagath Curry House Punjabi,2828,User_2828,Pune,Regular,490, Restaurant_490, Italian,3.7,3.6-4.0
9439,438,492,04-Feb-23,646.47,Swagath Kitchen North Indian,438,User_438,Pune,Regular,492, Restaurant_492, Italian,4,3.6-4.0
9466,1961,335,08-Dec-23,676,New Biryani Family Restaurant,1961,User_1961,Pune,Regular,335, Restaurant_335, Italian,3.9,3.6-4.0
9992,2911,275,07-Nov-23,457.9,Classic Eatery South Indian,2911,User_2911,Pune,Regular,275, Restaurant_275, Italian,3.8,3.6-4.0
372,2101,281,28-Aug-23,133.81,Swagath Cafe Non-Veg,2101,User_2101,Pune,Gold,281, Restaurant_281, Italian,3.8,3.6-4.0
1054,27,335,14-Aug-23,429.38,New Biryani Family Restaurant,27,User_27,Pune,Gold,335, Restaurant_335, Italian,3.9,3.6-4.0
2964,884,296,07-Apr-23,570.4,Grand Restaurant Multicuisine,884,User_884,Pune,Gold,296, Restaurant_296, Italian,3.8,3.6-4.0
54,1042,266,06-Sep-23,334.11,Annapurna Delights Multicuisine,1042,User_1042,Pune,Gold,266, Restaurant_266, Italian,3.9,3.6-4.0
1639,2560,490,13-Jul-23,325.42,Swagath Curry House Punjabi,2560,User_2560,Pune,Gold,490, Restaurant_490, Italian,3.7,3.6-4.0
152,2115,176,29-Sep-23,112.31,Classic Delights North Indian,2115,User_2115,Pune,Gold,176, Restaurant_176, Italian,4,3.6-4.0
2567,1128,335,23-Aug-23,936.61,New Biryani Family Restaurant,1128,User_1128,Pune,Gold,335, Restaurant_335, Italian,3.9,3.6-4.0
628,1913,80,23-Jun-23,1321.02,Spice Mess Chinese,1913,User_1913,Pune,Gold,80, Restaurant_80, Italian,3.9,3.6-4.0
1034,649,99,23-Jul-23,874.79,Sri Restaurant Family Restaurant,649,User_649,Pune,Gold,99, Restaurant_99, Italian,4,3.6-4.0
1504,1580,470,19-Sep-23,1354.57,Darbar Foods Multicuisine,1580,User_1580,Pune,Gold,470, Restaurant_470, Italian,3.6,3.6-4.0
